Trnst ID,Settled Date,Description,Debit,Credit,Balance
95593926,2024-12-19T03:18:51Z,"Siam98,WDR APPROVED, Account No. 01326852576",0,1000,0
95612183,2024-12-19T04:21:09Z,"Saharaj,Order ID: 222723, Ref.: 222723",200,0,200
95621956,2024-12-19T04:53:55Z,"01794432460,Order ID: 222727, Ref.: 222727",500,0,500
95624400,2024-12-19T05:00:55Z,"shibuRD,Order ID: 222729, Ref.: 222729",1000,0,1000
95627013,2024-12-19T05:08:11Z,"shibuRD,Order ID: 222730, Ref.: 222730",5000,0,5000
95637301,2024-12-19T05:32:16Z,"samir10,Order ID: 222737, Ref.: 222737",2000,0,2000
95640662,2024-12-19T05:39:19Z,"Sohag1245,Order ID: 222741, Ref.: 222741",400,0,400
95649468,2024-12-19T05:59:19Z,"md0174046,Order ID: 222746, Ref.: 222746",308,0,308
95649842,2024-12-19T06:00:12Z,"SaKibul125,Order ID: 222745, Ref.: 222745",200,0,200
95651523,2024-12-19T06:03:57Z,"Betvorodemologin,Order ID: 222748, Ref.: 222748",200,0,200
95652211,2024-12-19T06:05:35Z,"alamgir1997,Order ID: 222750, Ref.: 222750",2000,0,2000
95654102,2024-12-19T06:09:59Z,"Robi89ar,Deposit to Robi89ar from demo id 73HBTSYP",200,0,200
95661904,2024-12-19T06:26:56Z,"mosiurrr,Order ID: 222753, Ref.: 222753",300,0,300
95668194,2024-12-19T06:40:49Z,"Sohag1245,Order ID: 222755, Ref.: 222755",1000,0,1000
95680360,2024-12-19T07:10:05Z,"Helal,Order ID: 222761, Ref.: 222761",500,0,500
95684794,2024-12-19T07:19:46Z,"Tutuldd1,Order ID: 222767, Ref.: 222767",600,0,600
95685984,2024-12-19T07:22:31Z,"Rayraza,Order ID: 222770, Ref.: 222770",200,0,200
95687441,2024-12-19T07:25:13Z,"Daba7070,Order ID: 222772, Ref.: 222772",600,0,600
95695958,2024-12-19T07:40:34Z,"shihab88004,Order ID: 222781, Ref.: 222781",200,0,200
95697539,2024-12-19T07:43:10Z,"Hnhasan,Deposit to Hnhasan manual BLJ27L0EEG",2000,0,2000
95698192,2024-12-19T07:44:09Z,"TaramiaAD,Deposit to TaramiaAD MANUAL DEPOSIT BLJ27KHOR2",100,0,100
95700280,2024-12-19T07:48:17Z,"Arjin75,Order ID: 222785, Ref.: 222785",500,0,500
95702835,2024-12-19T07:52:44Z,"sagor81ar,Order ID: 222788, Ref.: 222788",200,0,200
95711088,2024-12-19T08:09:23Z,"Mdkabirhossain,Order ID: 222793, Ref.: 222793",200,0,200
95739536,2024-12-19T08:58:51Z,"Arjin75,Order ID: 222822, Ref.: 222822",700,0,700
95741073,2024-12-19T09:01:21Z,"Akash321,Order ID: 222783, Ref.: 222783",195,0,195
95744030,2024-12-19T09:05:51Z,"sagor81ar,Order ID: 222825, Ref.: 222825",200,0,200
95758703,2024-12-19T09:29:27Z,"Sohag1245,Withdraw, Account No. 01941178238",0,1100,0
95764716,2024-12-19T09:38:18Z,"Sohag1245,Order ID: 222834, Ref.: 222834",1500,0,1500
95768221,2024-12-19T09:43:34Z,"Sohag1245,Order ID: 222836, Ref.: 222836",1100,0,1100
95769974,2024-12-19T09:46:45Z,"Saharaj,Order ID: 222837, Ref.: 222837",500,0,500
95770449,2024-12-19T09:47:37Z,"Mkjgut,BLJ57O15T9",300,0,300
95774416,2024-12-19T09:55:07Z,"Arjin75,Order ID: 222842, Ref.: 222842",800,0,800
95776433,2024-12-19T09:59:31Z,"rifat5516,Order ID: 222845, Ref.: 222845",1000,0,1000
95776625,2024-12-19T09:59:53Z,"Rifata87,Order ID: 222847, Ref.: 222847",200,0,200
95777548,2024-12-19T10:01:27Z,"01829725022,Order ID: 222848, Ref.: 222848",200,0,200
95778992,2024-12-19T10:04:18Z,"Arjin75,Order ID: 222849, Ref.: 222849",500,0,500
95782976,2024-12-19T10:11:17Z,"Ashik0,Order ID: 222851, Ref.: 222851",500,0,500
95786516,2024-12-19T10:17:32Z,"PabelAD,Order ID: 222853, Ref.: 222853",700,0,700
95792085,2024-12-19T10:22:16Z,"MADULAL,Order ID: 222858, Ref.: 222858",300,0,300
95794370,2024-12-19T10:26:31Z,"Tarunray,Order ID: 222862, Ref.: 222862",200,0,200
95798653,2024-12-19T10:35:15Z,"Ashik0,Withdraw, Account No. 01881117299",0,1000,0
95798809,2024-12-19T10:35:34Z,"Saiful39,Order ID: 222866, Ref.: 222866",1000,0,1000
95799234,2024-12-19T10:36:06Z,"PabelAD,Order ID: 222865, Ref.: 222865",550,0,550
95802060,2024-12-19T10:39:58Z,"sagor81ar,Order ID: 222867, Ref.: 222867",200,0,200
95808256,2024-12-19T10:45:04Z,"Ashik0,Order ID: 222871, Ref.: 222871",500,0,500
95812275,2024-12-19T10:48:52Z,"error34,Withdraw from error34(wrong bets)",0,700,0
95813104,2024-12-19T10:50:05Z,"Ashik0,Order ID: 222876, Ref.: 222876",450,0,450
95815795,2024-12-19T10:54:07Z,"AmiunlRD,Order ID: 222880, Ref.: 222880",200,0,200
95827993,2024-12-19T11:14:25Z,"Abdus321,Order ID: 222885, Ref.: 222885",200,0,200
95849518,2024-12-19T11:47:07Z,"Betvorosup02,Withdraw from Betvoromaster001(error34 wrong bets)",700,0,700
95850621,2024-12-19T11:48:54Z,"Ashik0,Order ID: 222898, Ref.: 222898",500,0,500
95858350,2024-12-19T12:02:09Z,"sagor81ar,Order ID: 222902, Ref.: 222902",500,0,500
95858790,2024-12-19T12:03:04Z,"Amarid12,Order ID: 222903, Ref.: 222903",200,0,200
95865650,2024-12-19T12:17:15Z,"TaramiaAD,Order ID: 222915, Ref.: 222915",200,0,200
95866506,2024-12-19T12:19:03Z,"yusuf2000,Order ID: 222916, Ref.: 222916",200,0,200
95866866,2024-12-19T12:19:47Z,"Marufbd,Order ID: 222918, Ref.: 222918",500,0,500
95871573,2024-12-19T12:29:44Z,"Shojib123,Order ID: 222928, Ref.: 222928",200,0,200
95872255,2024-12-19T12:31:09Z,"Helal,Order ID: 222929, Ref.: 222929",500,0,500
95872490,2024-12-19T12:31:42Z,"hanif324,Order ID: 222924, Ref.: 222924",200,0,200
95873421,2024-12-19T12:32:58Z,"TaramiaAD,Order ID: 222931, Ref.: 222931",200,0,200
95879088,2024-12-19T12:45:58Z,"suvo147ar,Order ID: 222938, Ref.: 222938",200,0,200
95879227,2024-12-19T12:46:21Z,"iqbalAD,Deposit to iqbalAD manual deposit BLJ27VZQBC",200,0,200
95884172,2024-12-19T12:55:37Z,"sagor81ar,Order ID: 222945, Ref.: 222945",200,0,200
95885291,2024-12-19T12:57:34Z,"Babulahmed,Order ID: 222946, Ref.: 222946",1000,0,1000
95896768,2024-12-19T13:18:33Z,"souravami1010,Order ID: 222959, Ref.: 222959",300,0,300
95908727,2024-12-19T13:40:28Z,"Alomgir230,Order ID: 222973, Ref.: 222973",200,0,200
95909550,2024-12-19T13:42:16Z,"MirjamohibRD,Order ID: 222969, Ref.: 222969",500,0,500
95910854,2024-12-19T13:44:47Z,"Atik296,Order ID: 222979, Ref.: 222979",500,0,500
95911680,2024-12-19T13:46:27Z,"momin4778,Order ID: 222982, Ref.: 222982",200,0,200
95912333,2024-12-19T13:47:54Z,"Mdmiraz123,Order ID: 222983, Ref.: 222983",200,0,200
95916786,2024-12-19T13:57:13Z,"Ponu10,Order ID: 222987, Ref.: 222987",2000,0,2000
95917079,2024-12-19T13:57:55Z,"MirjamohibRD,Order ID: 222989, Ref.: 222989",500,0,500
95918523,2024-12-19T14:01:01Z,"racilAD,Order ID: 222990, Ref.: 222990",400,0,400
95919761,2024-12-19T14:03:38Z,"01776785397,Order ID: 222991, Ref.: 222991",200,0,200
95920817,2024-12-19T14:05:32Z,"murad4321,Order ID: 222993, Ref.: 222993",200,0,200
95920911,2024-12-19T14:05:43Z,"Prodip1988,Order ID: 222994, Ref.: 222994",700,0,700
95926072,2024-12-19T14:14:43Z,"molin833,Order ID: 222996, Ref.: 222996",500,0,500
95926952,2024-12-19T14:16:10Z,"Helal,Order ID: 222998, Ref.: 222998",500,0,500
95933653,2024-12-19T14:25:19Z,"Sohag1245,Order ID: 223002, Ref.: 223002",500,0,500
95935152,2024-12-19T14:25:55Z,"Raju,Order ID: 223003, Ref.: 223003",500,0,500
95935337,2024-12-19T14:26:17Z,"Taki9999,Order ID: 223005, Ref.: 223005",200,0,200
95935662,2024-12-19T14:27:00Z,"hanif324,Order ID: 223004, Ref.: 223004",300,0,300
95936304,2024-12-19T14:28:27Z,"MdAnamulHoque,Order ID: 223006, Ref.: 223006",1000,0,1000
95939737,2024-12-19T14:35:19Z,"ershad99,Order ID: 223008, Ref.: 223008",700,0,700
95940577,2024-12-19T14:36:46Z,"OVYRD,Order ID: 223010, Ref.: 223010",200,0,200
95942458,2024-12-19T14:40:34Z,"nuramin93ar,Order ID: 223007, Ref.: 223007",200,0,200
95944393,2024-12-19T14:44:25Z,"01794432460,Order ID: 223014, Ref.: 223014",200,0,200
95949690,2024-12-19T14:53:17Z,"Robinmiya,Order ID: 223021, Ref.: 223021",200,0,200
95950045,2024-12-19T14:54:03Z,"ShihabRD,Order ID: 223022, Ref.: 223022",200,0,200
95951617,2024-12-19T14:57:22Z,"hanif324,Order ID: 223025, Ref.: 223025",500,0,500
95953838,2024-12-19T15:02:36Z,"01301510381,Order ID: 223029, Ref.: 223029",200,0,200
95956186,2024-12-19T15:07:52Z,"Betvorodemologin,Order ID: 223033, Ref.: 223033",500,0,500
95961839,2024-12-19T15:17:39Z,"Mdfozlu,Deposit to Mdfozlu from demo id BLJ9820PX1",500,0,500
95965617,2024-12-19T15:23:30Z,"Saharaj,Order ID: 223044, Ref.: 223044",500,0,500
95967785,2024-12-19T15:27:50Z,"01794432460,Order ID: 223048, Ref.: 223048",200,0,200
95970009,2024-12-19T15:32:22Z,"Shoriful321,Order ID: 223051, Ref.: 223051",200,0,200
95970663,2024-12-19T15:33:43Z,"rokonkk,Order ID: 223052, Ref.: 223052",300,0,300
95975981,2024-12-19T15:45:01Z,"sagor81ar,WDR APPROVED, Account No. 01811118681",0,500,0
95976288,2024-12-19T15:45:42Z,"Daba7070,WDR APPROVED, Account No. 01759204039",0,2700,0
95976407,2024-12-19T15:45:54Z,"Mahadi321,Order ID: 223061, Ref.: 223061",300,0,300
95983107,2024-12-19T15:57:14Z,"01794432460,Order ID: 223064, Ref.: 223064",200,0,200
95985730,2024-12-19T16:00:19Z,"Atik296,Order ID: 223065, Ref.: 223065",1000,0,1000
95994997,2024-12-19T16:16:38Z,"Mahadi321,Order ID: 223072, Ref.: 223072",500,0,500
95997073,2024-12-19T16:20:45Z,"OVYRD,Order ID: 223075, Ref.: 223075",200,0,200
96001587,2024-12-19T16:30:54Z,"Ahammod90AR,Deposit to Ahammod90AR BLJ7845SNJ",500,0,500
96003576,2024-12-19T16:34:51Z,"Akash3210,Deposit to Akash3210  BLJ67WB3VC",60,0,60
96007127,2024-12-19T16:41:57Z,"Shoriful321,Withdraw, Account No. 01747174227",0,600,0
96012098,2024-12-19T16:50:26Z,"Saiful39,Order ID: 223093, Ref.: 223093",1000,0,1000
96015932,2024-12-19T16:56:51Z,"Mahadi321,Withdraw, Account No. 01906048819",0,2000,0
96017002,2024-12-19T16:58:48Z,"Rajaul12,BLJ681DUDG",100,0,100
96027946,2024-12-19T17:10:18Z,"Mahadi321,Order ID: 223098, Ref.: 223098",300,0,300
96028518,2024-12-19T17:11:26Z,"01301510381,Withdraw, Account No. 01301510381",0,1140,0
96037421,2024-12-19T17:28:01Z,"Mona3333,Order ID: 223099, Ref.: 223099",400,0,400
96043481,2024-12-19T17:40:02Z,"sohag8256,Order ID: 223106, Ref.: 223106",200,0,200
96045564,2024-12-19T17:44:06Z,"Monir3023,Order ID: 223109, Ref.: 223109",500,0,500
96053025,2024-12-19T18:00:04Z,"shibuRD,Order ID: 223113, Ref.: 223113",1000,0,1000
96054567,2024-12-19T18:04:05Z,"shibuRD,Order ID: 223116, Ref.: 223116",5000,0,5000
96060108,2024-12-19T18:20:48Z,"Ashik9900,Order ID: 223120, Ref.: 223120",200,0,200
96060449,2024-12-19T18:21:53Z,"Shahidu,Order ID: 223119, Ref.: 223119",200,0,200
96070556,2024-12-19T18:50:32Z,"shibuRD,Order ID: 223121, Ref.: 223121",5000,0,5000
96077765,2024-12-19T19:17:34Z,"shibuRD,Order ID: 223125, Ref.: 223125",5000,0,5000
96082920,2024-12-19T19:38:43Z,"rifat5516,Order ID: 223127, Ref.: 223127",1000,0,1000
96105815,2024-12-19T20:42:00Z,"souravami1010,Order ID: 223132, Ref.: 223132",220,0,220
96129073,2024-12-19T23:23:38Z,"Mdparves85,Order ID: 223145, Ref.: 223145",100,0,100
96132982,2024-12-19T23:57:38Z,"sagor81ar,Order ID: 223156, Ref.: 223156",200,0,200
96133079,2024-12-19T23:58:40Z,"Shahalam405,Order ID: 223157, Ref.: 223157",200,0,200
96140593,2024-12-20T01:17:10Z,"suvo147ar,Order ID: 223168, Ref.: 223168",300,0,300
96151652,2024-12-20T02:13:58Z,"sagor81ar,Order ID: 223170, Ref.: 223170",400,0,400
96152694,2024-12-20T02:19:05Z,"Betvorodemologin,Order ID: 223172, Ref.: 223172",200,0,200
96153088,2024-12-20T02:21:24Z,"Betvorodemologin,amount rev",0,200,0
96154377,2024-12-20T02:27:38Z,"momin4778,Order ID: 223176, Ref.: 223176",400,0,400
96157600,2024-12-20T02:38:56Z,"Arjin75,Order ID: 223179, Ref.: 223179",1800,0,1800
96160117,2024-12-20T02:49:38Z,"Skjihan,Order ID: 223181, Ref.: 223181",200,0,200
96161551,2024-12-20T02:56:38Z,"sagor81ar,WDR APPROVED, Account No. 01811118681",0,500,0
96164970,2024-12-20T03:12:57Z,"shibuRD,Order ID: 223183, Ref.: 223183",1000,0,1000
96175493,2024-12-20T03:44:53Z,"souravami1010,Order ID: 223186, Ref.: 223186",300,0,300
96176174,2024-12-20T03:47:46Z,"shibuRD,Order ID: 223191, Ref.: 223191",5000,0,5000
96179850,2024-12-20T04:00:34Z,"molin833,WDR APPROVED, Account No. 01713959833",0,1000,0
96184334,2024-12-20T04:15:57Z,"MdShahin,Order ID: 223199, Ref.: 223199",200,0,200
96184405,2024-12-20T04:16:07Z,"330Kazi,Order ID: 223198, Ref.: 223198",500,0,500
96186068,2024-12-20T04:22:04Z,"Alhaz,Order ID: 223201, Ref.: 223201",300,0,300
96186230,2024-12-20T04:22:35Z,"Rofikul144,Order ID: 223200, Ref.: 223200",500,0,500
96190342,2024-12-20T04:35:45Z,"Shoriful321,Order ID: 223203, Ref.: 223203",200,0,200
96190453,2024-12-20T04:36:02Z,"Skjihan,Order ID: 223208, Ref.: 223208",200,0,200
96192965,2024-12-20T04:43:58Z,"hanif324,Order ID: 223213, Ref.: 223213",500,0,500
96207660,2024-12-20T05:32:17Z,"Monirmia,Order ID: 223227, Ref.: 223227",500,0,500
96208926,2024-12-20T05:35:42Z,"himell2211,Order ID: 223229, Ref.: 223229",1940,0,1940
96210563,2024-12-20T05:40:00Z,"molin833,Order ID: 223230, Ref.: 223230",500,0,500
96211170,2024-12-20T05:41:25Z,"Nayeem550,Order ID: 223231, Ref.: 223231",300,0,300
96211578,2024-12-20T05:42:30Z,"Mona3333,Order ID: 223232, Ref.: 223232",500,0,500
96215058,2024-12-20T05:50:43Z,"Arjin75,Order ID: 223237, Ref.: 223237",1950,0,1950
96215719,2024-12-20T05:52:09Z,"Sadin,Order ID: 223238, Ref.: 223238",200,0,200
96216249,2024-12-20T05:53:12Z,"Daba7070,Order ID: 223239, Ref.: 223239",500,0,500
96224447,2024-12-20T06:13:31Z,"aar124,Order ID: 223245, Ref.: 223245",200,0,200
96227915,2024-12-20T06:22:11Z,"SuvoAD,Order ID: 223246, Ref.: 223246",200,0,200
96229875,2024-12-20T06:28:01Z,"sagor81ar,Order ID: 223247, Ref.: 223247",200,0,200
96238644,2024-12-20T06:49:54Z,"sagor81ar,Order ID: 223251, Ref.: 223251",300,0,300
96240706,2024-12-20T06:54:54Z,"Mahadi321,Order ID: 223252, Ref.: 223252",500,0,500
96245598,2024-12-20T07:05:25Z,"Skrasel,Order ID: 223256, Ref.: 223256",200,0,200
96246261,2024-12-20T07:06:39Z,"Nayeem550,Order ID: 223257, Ref.: 223257",200,0,200
96256645,2024-12-20T07:28:25Z,"Babul321,Order ID: 223262, Ref.: 223262",800,0,800
96259646,2024-12-20T07:35:44Z,"Mahadi321,Order ID: 223267, Ref.: 223267",500,0,500
96261070,2024-12-20T07:39:27Z,"Helal,Order ID: 223270, Ref.: 223270",500,0,500
96263113,2024-12-20T07:44:10Z,"Montasin,Order ID: 223271, Ref.: 223271",5000,0,5000
96269819,2024-12-20T07:57:22Z,"mdsumonahmed2395,Order ID: 223275, Ref.: 223275",200,0,200
96270820,2024-12-20T07:59:18Z,"tazim11,Order ID: 223277, Ref.: 223277",500,0,500
96284181,2024-12-20T08:31:53Z,"sagor81ar,Order ID: 223291, Ref.: 223291",1000,0,1000
96285346,2024-12-20T08:35:00Z,"Hnhasan,BLK58GXM7T",1000,0,1000
96287883,2024-12-20T08:40:07Z,"Arjin75,Order ID: 223294, Ref.: 223294",990,0,990
96290582,2024-12-20T08:45:15Z,"Ali9900,Order ID: 223298, Ref.: 223298",200,0,200
96293689,2024-12-20T08:53:59Z,"Tarunray,Order ID: 223301, Ref.: 223301",200,0,200
96305563,2024-12-20T09:25:51Z,"Ali9900,Order ID: 223321, Ref.: 223321",200,0,200
96306012,2024-12-20T09:27:16Z,"abdullaalmamun,Order ID: 223319, Ref.: 223319",200,0,200
96320916,2024-12-20T09:54:42Z,"jisan2024AD,Deposit to jisan2024AD manual deposit BLK98IRC95",100,0,100
96331922,2024-12-20T10:19:51Z,"tazim11,Order ID: 223331, Ref.: 223331",500,0,500
96332276,2024-12-20T10:20:34Z,"najmul001,Order ID: 223332, Ref.: 223332",500,0,500
96333055,2024-12-20T10:22:13Z,"Mkjgut,BLK88IYRC4",300,0,300
96334021,2024-12-20T10:24:29Z,"MitaRD,Order ID: 223333, Ref.: 223333",200,0,200
96334245,2024-12-20T10:25:03Z,"Shojib123,Order ID: 223314, Ref.: 223314",200,0,200
96334555,2024-12-20T10:25:47Z,"SuvoAD,Order ID: 223334, Ref.: 223334",200,0,200
96334846,2024-12-20T10:26:30Z,"Saiful39,Order ID: 223336, Ref.: 223336",500,0,500
96338437,2024-12-20T10:33:53Z,"Sohelrana321,Order ID: 223337, Ref.: 223337",200,0,200
96338752,2024-12-20T10:34:35Z,"EsrafilAD,Order ID: 223338, Ref.: 223338",200,0,200
96339186,2024-12-20T10:35:28Z,"tazim11,Order ID: 223341, Ref.: 223341",300,0,300
96342745,2024-12-20T10:43:13Z,"Nooralma,Order ID: 223342, Ref.: 223342",250,0,250
96344031,2024-12-20T10:46:05Z,"Saiful39,Order ID: 223345, Ref.: 223345",1000,0,1000
96347239,2024-12-20T10:53:03Z,"Rajibahmed,Order ID: 223346, Ref.: 223346",200,0,200
96352237,2024-12-20T11:04:03Z,"11Julhas,Order ID: 223350, Ref.: 223350",500,0,500
96352549,2024-12-20T11:04:57Z,"sagor81ar,Order ID: 223352, Ref.: 223352",200,0,200
96359812,2024-12-20T11:22:48Z,"Mahed123,BLK68LH19U",500,0,500
96387472,2024-12-20T12:04:29Z,"Rajibahmed,Order ID: 223366, Ref.: 223366",200,0,200
96387812,2024-12-20T12:04:40Z,"Faredil,Order ID: 223361, Ref.: 223361",200,0,200
96388370,2024-12-20T12:05:44Z,"Marufbd,Order ID: 223365, Ref.: 223365",480,0,480
96392796,2024-12-20T12:14:01Z,"Alomgir230,Order ID: 223371, Ref.: 223371",200,0,200
96411438,2024-12-20T12:54:30Z,"mainul112,testing by gaming vedio",100,0,100
96412081,2024-12-20T12:55:30Z,"RubelRD,Order ID: 223394, Ref.: 223394",200,0,200
96412079,2024-12-20T12:55:30Z,"Dinislan,Order ID: 223391, Ref.: 223391",200,0,200
96413618,2024-12-20T12:59:17Z,"Mosharrof666,Order ID: 223397, Ref.: 223397",500,0,500
96417298,2024-12-20T13:06:54Z,"Jahanur90,Order ID: 223408, Ref.: 223408",300,0,300
96417658,2024-12-20T13:07:37Z,"RonyHossen,Order ID: 223409, Ref.: 223409",200,0,200
96420432,2024-12-20T13:13:52Z,"Betvorodemologin,Order ID: 223410, Ref.: 223410",300,0,300
96423231,2024-12-20T13:18:20Z,"Betvorodemologin,Order ID: 223414, Ref.: 223414",500,0,500
96424269,2024-12-20T13:20:30Z,"Akash321,Order ID: 223415, Ref.: 223415",220,0,220
96426833,2024-12-20T13:25:45Z,"jewel1133,Order ID: 223418, Ref.: 223418",500,0,500
96426882,2024-12-20T13:25:49Z,"BabulRD,BLK98QVA31",500,0,500
96428110,2024-12-20T13:28:39Z,"Helal,BabulRD ref by helal 2%",10,0,10
96434273,2024-12-20T13:40:09Z,"BabulRD,Withdraw, Account No. 01729432622",0,1000,0
96436318,2024-12-20T13:44:08Z,"Forid611,BLK88QOX0C",300,0,300
96438886,2024-12-20T13:49:57Z,"shahin7376,Order ID: 223377, Ref.: 223377",500,0,500
96441793,2024-12-20T13:55:16Z,"Sanchay12,Order ID: 223428, Ref.: 223428",200,0,200
96459800,2024-12-20T14:32:27Z,"Babul321,Order ID: 223451, Ref.: 223451",800,0,800
96464528,2024-12-20T14:43:48Z,"tazim11,Order ID: 223458, Ref.: 223458",500,0,500
96465174,2024-12-20T14:45:15Z,"Mdrokib,Order ID: 223459, Ref.: 223459",200,0,200
96470644,2024-12-20T14:55:13Z,"rasel591,Order ID: 223464, Ref.: 223464",200,0,200
96471685,2024-12-20T14:57:14Z,"tazim11,Order ID: 223465, Ref.: 223465",500,0,500
96474151,2024-12-20T15:01:13Z,"tazim11,Order ID: 223470, Ref.: 223470",500,0,500
96477206,2024-12-20T15:06:23Z,"Dinislan,Order ID: 223474, Ref.: 223474",500,0,500
96479470,2024-12-20T15:10:55Z,"Ashiq64,Order ID: 223476, Ref.: 223476",200,0,200
96483854,2024-12-20T15:20:35Z,"tazim11,Order ID: 223486, Ref.: 223486",1150,0,1150
96486252,2024-12-20T15:25:09Z,"Betvorodemologin,Order ID: 223493, Ref.: 223493",200,0,200
96486781,2024-12-20T15:26:15Z,"Betvorodemologin,Withdraw wrong deposit",0,200,0
96487037,2024-12-20T15:26:44Z,"Ashiq64,Order ID: 223496, Ref.: 223496",300,0,300
96495091,2024-12-20T15:41:32Z,"Robiul56,BLK28V7E7A",200,0,200
96499106,2024-12-20T15:49:34Z,"RonyHossen,Withdraw, Account No. 01860371813",0,500,0
96501089,2024-12-20T15:53:47Z,"RonyHossen,Withdraw, Account No. 01860371813",0,500,0
96501448,2024-12-20T15:54:38Z,"Alomgir230,Order ID: 223526, Ref.: 223526",200,0,200
96507356,2024-12-20T16:06:46Z,"RonyHossen,Order ID: 223534, Ref.: 223534",200,0,200
96507531,2024-12-20T16:07:07Z,"BabulRD,Order ID: 223530, Ref.: 223530",500,0,500
96508254,2024-12-20T16:08:26Z,"Abirhasan,Order ID: 223536, Ref.: 223536",200,0,200
96514680,2024-12-20T16:21:23Z,"Joniislam77,Order ID: 223545, Ref.: 223545",500,0,500
96519369,2024-12-20T16:30:46Z,"Amit49188,Order ID: 223551, Ref.: 223551",300,0,300
96519731,2024-12-20T16:31:30Z,"Raton57,Order ID: 223554, Ref.: 223554",300,0,300
96521103,2024-12-20T16:34:20Z,"Habir42,Order ID: 223555, Ref.: 223555",490,0,490
96521949,2024-12-20T16:36:04Z,"Dinislan,Withdraw, Account No. 01404896135",0,500,0
96522717,2024-12-20T16:37:30Z,"tazim11,Order ID: 223558, Ref.: 223558",500,0,500
96524747,2024-12-20T16:40:51Z,"skrasel1122s,Order ID: 223561, Ref.: 223561",200,0,200
96524860,2024-12-20T16:41:02Z,"rasel591,Order ID: 223559, Ref.: 223559",1000,0,1000
96529835,2024-12-20T16:50:23Z,"Habir42,Withdraw, Account No. 01780114219",0,562,0
96532361,2024-12-20T16:54:51Z,"Saiful39,Order ID: 223572, Ref.: 223572",1000,0,1000
96542859,2024-12-20T17:12:07Z,"Sardsa11,73HHTA8S",180,0,180
96544035,2024-12-20T17:14:17Z,"rasel591,Order ID: 223582, Ref.: 223582",1000,0,1000
96558283,2024-12-20T17:40:39Z,"sagor81ar,Order ID: 223379, Ref.: 223379",200,0,200
96559128,2024-12-20T17:42:20Z,"Mona3333,Order ID: 223595, Ref.: 223595",300,0,300
96560237,2024-12-20T17:44:21Z,"6898999,Order ID: 223596, Ref.: 223596",200,0,200
96561090,2024-12-20T17:45:48Z,"tazim11,Order ID: 223597, Ref.: 223597",1000,0,1000
96586656,2024-12-20T18:47:50Z,"6898999,Order ID: 223610, Ref.: 223610",100,0,100
96595673,2024-12-20T19:10:19Z,"suvo147ar,Order ID: 223613, Ref.: 223613",500,0,500
96595751,2024-12-20T19:10:29Z,"SofikRD,Order ID: 223369, Ref.: 223369",1000,0,1000
96605147,2024-12-20T19:35:18Z,"suvo147ar,Order ID: 223618, Ref.: 223618",500,0,500
96606980,2024-12-20T19:40:47Z,"Abirhasan,Order ID: 223616, Ref.: 223616",90,0,90
96607478,2024-12-20T19:42:22Z,"skjohir24k,Order ID: 223620, Ref.: 223620",200,0,200
96609206,2024-12-20T19:48:25Z,"Helal,Order ID: 223621, Ref.: 223621",500,0,500
96614018,2024-12-20T20:03:59Z,"skjohir24k,Order ID: 223622, Ref.: 223622",500,0,500
96617816,2024-12-20T20:17:51Z,"skjohir24k,Order ID: 223623, Ref.: 223623",1000,0,1000
96639331,2024-12-20T21:41:58Z,"mhjuel,Order ID: 223625, Ref.: 223625",300,0,300
96640732,2024-12-20T21:49:25Z,"JahidRD,Order ID: 223626, Ref.: 223626",500,0,500
96648205,2024-12-20T22:49:27Z,"JahidRD,Order ID: 223628, Ref.: 223628",500,0,500
96672377,2024-12-21T02:15:03Z,"tazim11,Order ID: 223643, Ref.: 223643",1500,0,1500
96672803,2024-12-21T02:18:24Z,"tazim11,",75,0,75
96679195,2024-12-21T02:49:40Z,"RaselHasanAD,Order ID: 223645, Ref.: 223645",310,0,310
96681741,2024-12-21T03:01:50Z,"Dinislan,Order ID: 223656, Ref.: 223656",500,0,500
96685956,2024-12-21T03:18:09Z,"Dinislan,Order ID: 223663, Ref.: 223663",500,0,500
96686988,2024-12-21T03:21:56Z,"Toriqul57,Order ID: 223665, Ref.: 223665",200,0,200
96690966,2024-12-21T03:39:03Z,"Alhaz,Order ID: 223670, Ref.: 223670",490,0,490
96691201,2024-12-21T03:39:56Z,"tazim11,Order ID: 223671, Ref.: 223671",1500,0,1500
96695649,2024-12-21T03:56:19Z,"Betvorodemologin,Order ID: 223676, Ref.: 223676",300,0,300
96695725,2024-12-21T03:56:42Z,"skjohir24k,WDR APPROVED, Account No. 01402247560",0,5000,0
96695984,2024-12-21T03:57:32Z,"shamolDEB03,Order ID: 223677, Ref.: 223677",200,0,200
96696829,2024-12-21T04:00:13Z,"Dinislan,Order ID: 223679, Ref.: 223679",500,0,500
96697719,2024-12-21T04:03:23Z,"Betvorodemologin,amount rev",0,300,0
96710153,2024-12-21T04:39:28Z,"Marufbd,Order ID: 223692, Ref.: 223692",300,0,300
96711162,2024-12-21T04:42:16Z,"Alamin1488,Order ID: 223696, Ref.: 223696",450,0,450
96711466,2024-12-21T04:43:12Z,"Mdjehat,Order ID: 223697, Ref.: 223697",200,0,200
96711464,2024-12-21T04:43:12Z,"JahidRD,Order ID: 223695, Ref.: 223695",1700,0,1700
96721813,2024-12-21T05:10:26Z,"shamolDEB03,Order ID: 223710, Ref.: 223710",200,0,200
96723808,2024-12-21T05:15:57Z,"Betvorodemologin,Order ID: 223711, Ref.: 223711",200,0,200
